appid,name,type,release_date,required_age,developers,publishers,genres,price,metacritic_score,recommendations,achievements,year,owners_estimate,players_forever,average_playtime,median_playtime,tags,positive_reviews,negative_reviews,release_date_parsed
1168740,Old School Horror Game : Bright Day,game,"23 Oct, 2019",0,Daftlion Company,Daftlion Company,"Action, Adventure, Indie, Simulation",4.99,,,0,2019,"0 .. 20,000",,0,0,"Action, Adventure, Indie, Simulation",5,2,2019-10-23
1019150,Apolune,game,"6 Feb, 2019",0,Lost Astronaut Studios,Lost Astronaut Studios,"Action, Casual, Indie",2.15,,,0,2019,"0 .. 20,000",,0,0,"Action, Indie, Casual, Top-Down Shooter, Sci-fi",3,4,2019-02-06
34273,Crack Down™,game,"1 Jun, 2010",0,SEGA,SEGA,Action,0.0,,,0,2010,"0 .. 20,000",,0,0,"Action, Top-Down, Retro, Classic",10,0,2010-06-01
1161810,SushiParty2,game,"28 Oct, 2019",0,AECRNIA,AnelaGamesStudio,"Action, Casual, Indie",10.0,,,0,2019,"0 .. 20,000",,0,0,"Indie, Casual, Action, Top-Down Shooter, Shoot 'Em Up",4,3,2019-10-28
954350,NOLO HOME,game,"22 Mar, 2019",0,北京凌宇智控科技有限公司,北京凌宇智控科技有限公司,Utilities,0.0,,,0,2019,"0 .. 20,000",,0,0,"Utilities, VR",28,36,2019-03-22
392410,Toy Odyssey: The Lost and Found,game,"20 Sep, 2016",0,Hikergames,Hikergames,"Action, Adventure, Indie",15.0,66.0,129.0,0,2016,"20,000 .. 50,000",,261,326,"Adventure, Action, Indie, Platformer, Metroidvania",214,110,2016-09-20
498660,Mind Spheres,game,"8 Jul, 2016",0,Microblast Games,SA Industry,"Casual, Indie, Sports",0.55,,291.0,0,2016,"200,000 .. 500,000",,223,222,"Puzzle, Physics, Sports, Precision Platformer, Casual",618,181,2016-07-08
512700,Duckles: the Jigsaw Witch,game,"20 Dec, 2016",0,Turbulon Interactive,Turbulon Interactive,"Action, Adventure, Indie",5.25,,,0,2016,"100,000 .. 200,000",,242,248,"Action, Adventure, Indie, 2D, Metroidvania",8,17,2016-12-20
818440,Forgotten Places: Lost Circus,game,"22 Mar, 2018",0,Sungift Games,Sungift Games,"Adventure, Casual, Indie",2.15,,,0,2018,"0 .. 20,000",,0,0,"Adventure, Casual, Indie, Hidden Object, Point & Click",36,46,2018-03-22
476240,KNIGHTS,game,"30 May, 2016",0,Arzola's,Arzola's,"Casual, Indie, Strategy",1.1,,754.0,0,2016,"50,000 .. 100,000",,336,178,"Puzzle, Tabletop, Immersive Sim, Strategy, 2D",737,48,2016-05-30
766560,The Fruitless Flower 雾雨中的徒花,game,"9 Mar, 2018",0,凝冰剑斩,凝冰剑斩,"Indie, RPG",1.1,,110.0,0,2018,"0 .. 20,000",,0,0,"Indie, RPG, Visual Novel, Female Protagonist, LGBTQ+",108,7,2018-03-09
697650,The 25th Ward: The Silver Case,game,"13 Mar, 2018",0,"GRASSHOPPER MANUFACTURE INC., Active Gaming Media Inc.","NIS America, Inc.",Adventure,29.0,,398.0,0,2018,"20,000 .. 50,000",,832,967,"Adventure, Visual Novel, Violent, Mystery, Great Soundtrack",373,34,2018-03-13
715270,Fire and Fury: English Civil War,game,"19 Dec, 2018",0,HexWar Games,Hunted Cow Games,Strategy,10.0,,,0,2018,"20,000 .. 50,000",,11,11,Strategy,15,3,2018-12-19
612160,Splinter Zone,game,"1 Jun, 2017",0,MOKKOGRAD,MOKKOGRAD,Action,5.25,,,0,2017,"20,000 .. 50,000",,0,0,"Colorful, Action Roguelike, Action, Side Scroller, Female Protagonist",23,1,2017-06-01
557520,Torn,game,"28 Aug, 2018",0,Aspyr,Aspyr,Adventure,26.0,74.0,175.0,0,2018,"0 .. 20,000",,93,93,"Adventure, VR, First-Person, Puzzle",157,90,2018-08-28
737390,Batch 17,game,"27 Jan, 2018",0,Baffled Games,Baffled Games,"Action, Indie, Massively Multiplayer, Early Access",5.25,,,0,2018,"0 .. 20,000",,0,0,"Action, Massively Multiplayer, Indie, Early Access",3,6,2018-01-27
404200,WARTILE,game,"8 Feb, 2018",0,Playwood Project,Playwood Project,"RPG, Strategy",20.0,68.0,594.0,0,2018,"100,000 .. 200,000",,120,158,"RPG, Strategy, Strategy RPG, Action RPG, Tactical RPG",525,168,2018-02-08
428660,Deliver Us The Moon,game,"10 Oct, 2019",0,KeokeN Interactive,Wired Productions,"Action, Adventure, Indie",22.0,68.0,6888.0,0,2019,"200,000 .. 500,000",,350,276,"Adventure, Indie, Action, Space, Sci-fi",7421,956,2019-10-10
898500,Hentai City,game,"4 Dec, 2018",0,Waifu Games,Waifu Games,"Casual, Indie, Strategy, Early Access",1.1,,,0,2018,"0 .. 20,000",,0,0,,0,0,2018-12-04
579110,Interkosmos,game,"25 Apr, 2017",0,Ovid Works,Ovid Works,"Action, Adventure, Indie, Simulation",5.5,,197.0,0,2017,"20,000 .. 50,000",,296,27,"Simulation, Indie, Adventure, Action, VR",338,77,2017-04-25
768880,Beach Rules,game,"4 Jan, 2018",0,Copperpick Studio,Copperpick Studio,"Casual, Indie",2.15,,,0,2018,"0 .. 20,000",,0,0,"Casual, Indie, 2D, Pixel Graphics, Cute",22,1,2018-01-04
1188020,Sir Smedieval,game,"13 Dec, 2019",0,Keeperkoto,Keeperkoto,"Action, Adventure, Indie, RPG",5.25,,,0,2019,"0 .. 20,000",,0,0,,0,0,2019-12-13
673630,Heaven And Earth,game,"13 Dec, 2017",0,Michael Hobbs,Michael Hobbs,"Adventure, Indie, RPG",1.1,,,0,2017,"0 .. 20,000",,0,0,"Adventure, RPG, Indie, RPGMaker",1,1,2017-12-13
336300,Hearthlands,game,"28 Apr, 2017",0,Four White Cats,Four White Cats,"Indie, Simulation, Strategy",15.0,,302.0,0,2017,"20,000 .. 50,000",,209,211,"City Builder, Strategy, Simulation, Indie, Colony Sim",335,73,2017-04-28
538070,Bad Dream: Coma,game,"9 Mar, 2017",0,Desert Fox,Desert Fox,"Adventure, Casual, Indie",9.0,,1920.0,0,2017,"100,000 .. 200,000",,189,235,"Point & Click, Adventure, Horror, Choices Matter, Multiple Endings",1957,178,2017-03-09
724030,Buffy Stole Your Sandwich,game,"17 Oct, 2017",0,Xivek's Toybox,Xivek's Toybox,Indie,1.1,,,0,2017,"0 .. 20,000",,0,0,Indie,2,2,2017-10-17
1103000,Qwerty's Prison,game,"4 Sep, 2019",0,ATHI,ATHI,"Action, Adventure, Casual, Indie",3.25,,,0,2019,"0 .. 20,000",,0,0,"Action, Indie, Casual, Adventure",1,0,2019-09-04
452970,Asemblance,game,"21 Jun, 2016",0,Niles Sankey,Niles Sankey,"Adventure, Indie, Free To Play",0.0,,113.0,0,2016,"20,000 .. 50,000",,0,0,"Indie, Adventure, Free to Play, Psychological Horror, Thriller",87,42,2016-06-21
692690,Dance Collider,game,"1 Nov, 2019",0,emergeWorlds,emergeWorlds,"Action, Casual, Indie, Sports",5.25,,166.0,0,2019,"0 .. 20,000",,40,76,"Indie, VR, Rhythm, Moddable, Arcade",153,34,2019-11-01
553020,Theatre of Doom,game,"19 Apr, 2017",0,Artery Games,Artery Games,"Action, Indie",10.0,,,0,2017,"0 .. 20,000",,0,0,"Action, Difficult, Hack and Slash, Controller, Arcade",11,1,2017-04-19
299070,Warrior Kings: Battles,game,"6 May, 2014",0,Black Cactus,Strategy First,Strategy,9.0,64.0,289.0,0,2014,"50,000 .. 100,000",,265,265,"Strategy, RTS, Fantasy, Multiplayer",275,26,2014-05-06
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,game,"20 Mar, 2007",0,GSC Game World,GSC Game World,"Action, RPG",24.5,82.0,37661.0,0,2007,"1,000,000 .. 2,000,000",,764,226,"Atmospheric, Post-apocalyptic, Open World, FPS, Survival",44761,2530,2007-03-20
437220,The Culling,game,"5 Oct, 2017",0,Xaviant,Xaviant Games,"Action, Free To Play, Indie",0.0,,12642.0,0,2017,"1,000,000 .. 2,000,000",,514,143,"Survival, Multiplayer, Action, Battle Royale, First-Person",9960,7437,2017-10-05
597030,Aircraft Evolution,game,"3 Apr, 2018",0,Satur Entertainment,Satur Entertainment,"Action, Casual, Indie, Simulation",4.5,,212.0,0,2018,"20,000 .. 50,000",,160,160,"Side Scroller, Flight, Shoot 'Em Up, Bullet Hell, Military",203,43,2018-04-03
429680,Spellweaver,game,"1 Feb, 2016",0,Dream Reactor,Dream Reactor,"Free To Play, Indie, Massively Multiplayer, Strategy",0.0,63.0,,0,2016,"100,000 .. 200,000",,517,129,"Card Game, Free to Play, Strategy, Indie, Massively Multiplayer",1015,351,2016-02-01
733530,LOGistICAL: South Africa,game,"4 Jan, 2018",0,Sacada,Sacada,"Casual, Indie, Strategy",5.25,,,0,2018,"0 .. 20,000",,0,0,"Strategy, Indie, Casual, Education, Puzzle",7,0,2018-01-04
1175970,Hibiscus Red,game,"8 Nov, 2019",0,Cunum Games,Cunum Games,"Adventure, Indie",1.1,,,0,2019,"20,000 .. 50,000",,0,0,"Adventure, Indie, Point & Click, Story Rich, Interactive Fiction",18,32,2019-11-08
924390,Ozapell Mystery Text Adventure,game,"1 Apr, 2019",0,Ozapell,Ozapell,"Adventure, Casual, Indie",2.15,,,0,2019,"0 .. 20,000",,0,0,"Adventure, Casual, Indie, Text-Based, Mystery",1,2,2019-04-01
944500,Antistatic,game,"24 Jan, 2019",0,bluehexagons,bluehexagons,"Action, Indie, Early Access",8.5,,,0,2019,"0 .. 20,000",,0,0,"2D Fighter, Competitive, 4 Player Local, Fighting, Platformer",4,1,2019-01-24
344850,Big Pharma,game,"27 Aug, 2015",0,Twice Circled,Positech Games,"Indie, Simulation, Strategy",22.0,72.0,1418.0,0,2015,"200,000 .. 500,000",,1001,293,"Management, Simulation, Medical Sim, Strategy, Indie",1458,425,2015-08-27
1700,Arx Fatalis,game,"3 Apr, 2007",0,Arkane Studios,Arkane Studios,RPG,5.5,77.0,2195.0,0,2007,"200,000 .. 500,000",,246,93,"RPG, First-Person, Dark Fantasy, Classic, Immersive Sim",1958,273,2007-04-03
521990,Galactic Storm,game,"16 Sep, 2016",0,Dawid Bujak,Dawid Bujak,"Action, Indie",1.1,,,0,2016,"0 .. 20,000",,0,0,"Action, Indie, Shoot 'Em Up",20,9,2016-09-16
1033580,Nano Driller,game,"5 Mar, 2019",0,Will Bowerman,Will Bowerman,"Action, Casual, Indie",2.15,,,0,2019,"20,000 .. 50,000",,0,0,"Action, Puzzle, 2D, Top-Down, Abstract",8,1,2019-03-05
11240,Space Trader: Merchant Marine,game,"23 Oct, 2008",0,,Meridian4,"Action, Indie, Strategy",5.25,,446.0,0,2008,"100,000 .. 200,000",,50,51,"FPS, Colony Sim, Shooter, Character Customization, Strategy",319,323,2008-10-23
527190,WORLD END ECONOMiCA episode.03,game,"21 Dec, 2016",0,Spicy Tails,Sekai Project,"Casual, Indie",13.0,,165.0,0,2016,"20,000 .. 50,000",,312,324,"Indie, Casual, Visual Novel, Story Rich, Sci-fi",216,15,2016-12-21
1005450,Vision Soft Reset,game,"16 Jan, 2019",0,Seafloor Games LLC,Seafloor Games LLC,"Action, Adventure, Indie",10.0,,140.0,0,2019,"0 .. 20,000",,0,0,"Metroidvania, Time Travel, Exploration, 2D Platformer, Platformer",113,11,2019-01-16
16810,Sid Meier's Civilization IV: Colonization,game,"23 Sep, 2008",0,Firaxis Games,2K,Strategy,20.0,83.0,1197.0,0,2008,"500,000 .. 1,000,000",,774,52,"Strategy, Turn-Based Strategy, Turn-Based, 4X, Historical",1212,185,2008-09-23
365080,Unheard Screams - King Leopold II's Rule Over The Congo,game,"11 May, 2015",0,Locomotivah,Locomotivah,"Indie, RPG",3.5,,,0,2015,"0 .. 20,000",,3,3,"RPG, Indie",8,7,2015-05-11
673000,High Hell,game,"23 Oct, 2017",0,"Terri Vellmann, Doseone",Devolver Digital,"Action, Indie",10.0,79.0,1374.0,0,2017,"50,000 .. 100,000",,71,78,"Action, Indie, FPS, Funny, First-Person",1275,201,2017-10-23
859560,Escape the Grid VR,game,"15 Jun, 2018",0,L&D Games,L&D Games,"Casual, Simulation, Early Access",10.0,,,0,2018,"0 .. 20,000",,0,0,"Early Access, Casual, Simulation, Indie, VR",4,2,2018-06-15
454560,Ultimate Fight Manager 2016,game,"28 Apr, 2016",0,"Snowfall, Night Node Software",Night Node Software,"Sports, Strategy, Early Access",0.0,,,0,2016,"0 .. 20,000",,0,0,"Sports, Strategy, Early Access",8,15,2016-04-28
987790,Call of Pixel : Close Quarters,game,"22 Jul, 2019",0,Moka,,"Action, Casual, Free To Play, Indie, Early Access",0.0,,,0,2019,"20,000 .. 50,000",,0,0,"Free to Play, Action, Indie, Casual, Violent",23,17,2019-07-22
717200,KEEPER- the hunter of insects,game,"29 Sep, 2017",0,LEAF TEAM GAMES,LEAF TEAM GAMES,"Action, Adventure, Casual, Indie, Strategy",0.0,,,0,2017,"20,000 .. 50,000",,0,0,"Arcade, 2D, Shooter, Controller, Singleplayer",3,0,2017-09-29
278970,Digger Online,game,"2 Jun, 2015",0,DiggerGames,DiggerGames,"Action, Adventure",5.25,,1241.0,0,2015,"200,000 .. 500,000",,120,33,"Story Rich, Action, Atmospheric, Realistic, Shooter",8751,9229,2015-06-02
330180,Pix the Cat,game,"29 Jan, 2015",0,Pastagames,Focus Entertainment,"Action, Indie",0.88,77.0,195.0,0,2015,"100,000 .. 200,000",,249,272,"Indie, Cats, Arcade, Action, Local Multiplayer",324,78,2015-01-29
490100,Quell Zen,game,"14 Jul, 2016",0,Fallen Tree Games Ltd,Fallen Tree Games Ltd,Indie,7.5,,,0,2016,"20,000 .. 50,000",,0,0,"Indie, Casual, Relaxing, Minimalist, Logic",61,2,2016-07-14
1040480,Daka Dara,game,"25 Mar, 2019",0,Sugarsnapp Games,Sugarsnapp Games,"Casual, Indie, Strategy",3.25,,,0,2019,"0 .. 20,000",,0,0,"Casual, Strategy, Indie, Board Game, Turn-Based",1,0,2019-03-25
676520,Piece of Memory 2:Prologue,game,"10 Aug, 2017",0,MATRE,MATRE,"Action, Adventure",2.15,,,0,2017,"0 .. 20,000",,0,0,"Action, Adventure",2,0,2017-08-10
553910,Mystic Defense,game,"23 Nov, 2016",0,Mystified Games,Mystified Games,"Action, Casual, Indie",1.1,,,0,2016,"0 .. 20,000",,0,0,"Casual, Action, Indie, Tower Defense, Point & Click",2,4,2016-11-23
245450,Wizardry 8,game,"10 Sep, 2013",0,Sir-Tech Canada,"Drecom Co., Ltd., Nightdive Studios","Adventure, RPG",10.5,85.0,1023.0,0,2013,"100,000 .. 200,000",,260,265,"RPG, Party-Based RPG, Dungeon Crawler, Turn-Based Combat, Classic",1005,112,2013-09-10
551170,Onmyoji,game,"18 Apr, 2018",0,NetEase Games,NetEase Games,"Adventure, RPG, Strategy",0.0,,269.0,0,2018,"500,000 .. 1,000,000",,19209,209,"RPG, Free to Play, Anime, Turn-Based, Strategy",2474,539,2018-04-18
888690,Guess who ?,game,"5 Jul, 2018",0,Easy game,Game for people,"Action, Casual, Indie",1.1,,,0,2018,"50,000 .. 100,000",,0,0,"Indie, Casual, Action",69,51,2018-07-05
865060,Murasaki Tsurugi,game,"18 Dec, 2018",0,Katatema,PLAYISM,"Action, Indie",5.25,,,0,2018,"0 .. 20,000",,0,0,"Action, Indie, Shoot 'Em Up, 2D, Singleplayer",29,0,2018-12-18
860550,Secrets of the Past: Dion,game,"28 Nov, 2018",0,Culturplay,Culturplay,"Casual, Simulation",0.0,,,0,2018,"0 .. 20,000",,0,0,"Casual, Simulation, Puzzle, Indie, Education",19,2,2018-11-28
1106980,Bulletorium,game,"13 Aug, 2019",0,Trukhan Hryhorii,Trukhan Hryhorii,Action,1.1,,,0,2019,"0 .. 20,000",,0,0,"Action, Top-Down Shooter, Indie, Bullet Hell",6,0,2019-08-13
736400,Soundscape (Classic),game,"1 Nov, 2017",0,Groove Science,Groove Science Studios,"Casual, Indie, Simulation",0.0,,,0,2017,"0 .. 20,000",,0,0,"Simulation, Indie, Casual, VR",6,5,2017-11-01
38010,Mahjong Quest Collection,game,"24 Aug, 2009",0,,Next Game,Casual,10.5,,,0,2009,"0 .. 20,000",,0,0,"Casual, Puzzle",20,2,2009-08-24
754330,Nogibator: Way Of Legs,game,"14 Feb, 2018",0,Xitilon,Phoenix Reborn Games,"Casual, Indie",0.0,,,0,2018,"20,000 .. 50,000",,0,0,"Indie, Casual",34,30,2018-02-14
15380,Heroes of Might & Magic V: Hammers of Fate,game,"10 Oct, 2008",0,Nival,Ubisoft,Strategy,3.32,66.0,355.0,0,2008,"50,000 .. 100,000",,660,512,"Strategy, Dwarf, Turn-Based Strategy, Turn-Based, Fantasy",296,49,2008-10-10
646890,Distant Nightmare - Virtual reality,game,"30 Jun, 2017",0,FoV,FoV,Casual,2.5,,,0,2017,"20,000 .. 50,000",,0,0,"Casual, VR",1,5,2017-06-30
699180,Human-powered spacecraft,game,"3 May, 2018",0,Shiv,Shiv,"Casual, Indie",0.55,,695.0,0,2018,"20,000 .. 50,000",,69,93,"Idler, Clicker, Point & Click, 2D, Cute",676,47,2018-05-03
759650,Christmas Puzzle 3,game,"15 Dec, 2017",0,Notus Games Ltd,Notus Games Ltd,Casual,10.0,,,0,2017,"0 .. 20,000",,0,0,"Casual, Indie, Puzzle, Match 3, 2D",14,1,2017-12-15
695920,Super Seducer : How to Talk to Girls,game,"6 Mar, 2018",0,RLR Training Inc,,"Adventure, Casual, RPG, Simulation, Strategy",13.0,,1584.0,0,2018,"200,000 .. 500,000",,173,138,"Sexual Content, Simulation, Dating Sim, Comedy, Adventure",1463,301,2018-03-06
574920,SpaceJourney VR,game,"5 Feb, 2017",0,GEESCAN,GEESCAN,"Adventure, Indie, Simulation",4.5,,,0,2017,"0 .. 20,000",,0,0,"Adventure, Indie, Simulation, VR, Puzzle",3,2,2017-02-05
224820,Super House of Dead Ninjas,game,"18 Feb, 2013",0,Megadev,Bitmap Bureau,"Action, Indie",18.5,79.0,1458.0,0,2013,"100,000 .. 200,000",,248,173,"Action Roguelike, Action, Platformer, Rogue-like, Indie",1629,70,2013-02-18
924900,One Gun: Cat,game,"19 Oct, 2018",0,Erow.Dev,Erow.Dev,Action,11.0,,,0,2018,"0 .. 20,000",,269,269,"Action, 2D, Singleplayer, Survival, Loot",72,27,2018-10-19
479110,Hunter's Legacy,game,"19 Jul, 2016",0,Lienzo,Lienzo,"Action, Adventure, Indie",7.5,58.0,,0,2016,"0 .. 20,000",,194,221,"Action, Adventure, Indie, Platformer, Metroidvania",39,13,2016-07-19
333390,Tales of Aravorn: Seasons Of The Wolf,game,"15 Jan, 2015",0,Winter Wolves,Winter Wolves,"Adventure, Indie, RPG",22.0,,,0,2015,"0 .. 20,000",,0,0,"RPG, Indie, Visual Novel, Female Protagonist, Anime",58,13,2015-01-15
24010,Train Simulator Classic,game,"17 Sep, 2015",0,Dovetail Games,"Dovetail Games - Trains, Dovetail Games",Simulation,26.0,,18898.0,0,2015,"1,000,000 .. 2,000,000",,2764,308,"Simulation, Trains, Singleplayer, Driving, Realistic",20015,8172,2015-09-17
1154170,Strip Shooter,game,"11 Oct, 2019",0,Sin's Temptation,Sin's Temptation,"Adventure, Casual, Indie",2.15,,,0,2019,"0 .. 20,000",,0,0,,0,0,2019-10-11
1104470,Super Hero League of Hoboken,game,"3 Jul, 2019",0,Legend Entertainment,Ziggurat,"Adventure, Strategy",7.5,,,0,2019,"20,000 .. 50,000",,0,0,"Adventure, Strategy, Retro, RPG, Superhero",11,1,2019-07-03
1179170,Super Angling,game,"19 Nov, 2019",0,"Instance Entertainment, LLC","Instance Entertainment, LLC","Adventure, Casual, Indie",3.25,,,0,2019,"0 .. 20,000",,0,0,"Casual, Indie, Adventure",2,1,2019-11-19
580910,idleBeer,game,"31 Aug, 2017",0,Victor Corradi,Corradi Games,"Casual, Indie, Simulation",0.0,,,0,2017,"200,000 .. 500,000",,302,323,"Casual, Indie, Simulation, Clicker",16,40,2017-08-31
877550,Digital Jigsaw Puzzle,game,"3 Aug, 2018",0,Timothy Findling,Timothy Findling,"Casual, Indie",1.05,,,0,2018,"20,000 .. 50,000",,0,0,"Casual, Indie, Puzzle",22,6,2018-08-03
310970,Legions of Ashworld,game,"4 Jul, 2014",0,Jugilus,Wastelands Interactive,"Indie, Strategy",5.5,,,0,2014,"20,000 .. 50,000",,0,0,"Strategy, Indie, Turn-Based",32,16,2014-07-04
355520,The Albino Hunter (Original),game,"11 Mar, 2015",0,Cherry Co. Studios,Cherry Co. Studios,"Adventure, Indie, RPG",5.5,,274.0,0,2015,"50,000 .. 100,000",,261,242,"RPG, Indie, Adventure, RPGMaker, JRPG",250,87,2015-03-11
1181160,Impossiball - Gamers Challenge,game,"16 Dec, 2019",0,DMD Interactive,DMD Interactive,"Casual, Indie",3.25,,,0,2019,"0 .. 20,000",,0,0,"Indie, Casual, Difficult, Unforgiving, Arcade",11,0,2019-12-16
822910,Mortal Squad: Portal to Hell,game,"17 Apr, 2018",0,Crematorium of Time,Crematorium of Time,"Indie, Strategy",1.1,,,0,2018,"20,000 .. 50,000",,0,0,"Strategy, Indie",4,2,2018-04-17
559100,Phantom Doctrine,game,"14 Aug, 2018",0,CreativeForge Games,Good Shepherd Entertainment,"Action, RPG, Strategy",3.4,74.0,3731.0,0,2018,"200,000 .. 500,000",,885,381,"Turn-Based Tactics, Strategy, Cold War, Stealth, RPG",3331,1163,2018-08-14
707340,Awakening,game,"24 Sep, 2017",0,AwingSoft,AwingSoft,"Animation & Modeling, Design & Illustration, Utilities",0.0,,,0,2017,"0 .. 20,000",,0,0,"Utilities, Design & Illustration, Animation & Modeling",15,4,2017-09-24
636430,Zombie Kill,game,"14 May, 2017",0,GPM,GPM,"Violent, Action",14.0,,,0,2017,"0 .. 20,000",,0,0,"Action, Violent, VR",3,2,2017-05-14
810060,Beautiful Bricks,game,"6 Nov, 2019",0,Ready Wolf,Ready Wolf,"Action, Casual, Indie",8.5,,,0,2019,"0 .. 20,000",,0,0,"Indie, Casual, Action, Arcade, Retro",22,4,2019-11-06
722960,CASE 2: Animatronics Survival,game,"28 Feb, 2019",0,Walnut LLC,Walnut LLC,"Action, Adventure, Indie, Massively Multiplayer, Simulation",10.0,,2922.0,0,2019,"200,000 .. 500,000",,212,231,"Horror, Robots, FPS, PvP, Stealth",2632,603,2019-02-28
844900,Director of Football,game,"20 Sep, 2018",0,Heartline / Greencode,UniqueGames GmbH,"Simulation, Sports",10.0,,,0,2018,"0 .. 20,000",,0,0,"Sports, Simulation, Football (Soccer)",8,5,2018-09-20
1147140,Funny Road Chase Simulator,game,"6 Sep, 2019",0,Polantronic,Polantronic,"Casual, Racing, Simulation, Sports",3.25,,,0,2019,"0 .. 20,000",,0,0,"Casual, Simulation, Racing, Sports",1,1,2019-09-06
497450,Blortasia,game,"5 Jan, 2017",0,Shape Space VR,Mack Art Productions Inc,"Casual, Indie",7.5,,,0,2017,"20,000 .. 50,000",,0,0,"Indie, Casual, VR",49,6,2017-01-05
1058680,VR Emergency Response Sim,game,"12 Jun, 2019",0,CodeBlue Entertainment,CodeBlue Entertainment,"Casual, Indie, RPG, Simulation, Strategy, Early Access",5.25,,,0,2019,"0 .. 20,000",,0,0,"Simulation, Strategy, RPG, Indie, Early Access",2,3,2019-06-12
513420,VR Escape The Space Station,game,"24 Aug, 2016",0,weyha.com,weyha.com,"Adventure, Indie, RPG",2.15,,,0,2016,"0 .. 20,000",,7,7,"Adventure, Indie, RPG, VR",37,24,2016-08-24
861320,Beyond Minimalism,game,"18 Jun, 2018",0,SaintHeiser,Half-Face Games,"Adventure, Indie, Free To Play",0.0,,,0,2018,"0 .. 20,000",,0,0,"Adventure, Indie, Free to Play",8,12,2018-06-18
551100,Oblivion's Edge,game,"10 Nov, 2016",0,Odd Emu,MMOVentures,"Action, Indie",2.15,,,0,2016,"0 .. 20,000",,218,244,"Indie, Action, Twin Stick Shooter",13,3,2016-11-10
566380,Speedball Arena,game,"25 Oct, 2017",0,Speedball Arena,Speedball Arena,"Indie, Sports",10.0,,,0,2017,"0 .. 20,000",,0,0,"Sports, VR, Indie",30,9,2017-10-25
422140,Wrestling Spirit 3,game,"9 Dec, 2015",0,Grey Dog Software,Viva Media,"Simulation, Sports",18.5,,,0,2015,"0 .. 20,000",,1060,2093,"Sports, Simulation, Wrestling",35,43,2015-12-09
670340,Mysterious Adventure of Michael,game,"20 Jul, 2017",0,HUNTERS,HUNTERS,Action,2.15,,,0,2017,"0 .. 20,000",,0,0,"Action, Pixel Graphics, Indie",5,2,2017-07-20
455100,Gerty,game,"19 Dec, 2019",0,Spawn Point OSK,Resistance Games,"Action, Indie, RPG",14.49,,,0,2019,"0 .. 20,000",,159,159,"Action Roguelike, Indie, Action, Rogue-lite, RPG",38,7,2019-12-19
811080,Total Esports Action Manager,game,"2 Apr, 2019",0,Mighty Games,Mighty Games,"Simulation, Sports, Strategy",10.0,,,0,2019,"0 .. 20,000",,0,0,"Sports, Strategy, Simulation",6,10,2019-04-02
289840,Dracula 3: The Path of the Dragon,game,"17 Apr, 2014",0,Microids,Microids,"Adventure, Casual",8.5,,173.0,0,2014,"50,000 .. 100,000",,722,1013,"Adventure, Casual, Point & Click, Vampire, Horror",92,178,2014-04-17
397640,Nulldrifters,game,"14 Dec, 2015",0,Cliax Games,Cliax Games,Racing,2.5,,,0,2015,"0 .. 20,000",,0,0,"Racing, Indie, Futuristic, Sci-fi, Singleplayer",8,4,2015-12-14
1033670,Defoliation,game,"25 Apr, 2019",0,"Rising Win Tech. CO., LTD","Rising Win Tech. CO., LTD","Adventure, Casual, Indie, RPG",8.5,,,0,2019,"0 .. 20,000",,0,0,"Casual, Adventure, Indie, RPG, Puzzle",5,9,2019-04-25
